DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.10.26,18:30:00,3393.5,3393.5,3380.1,3382.5,2335,0,6,01:30:00
2020.10.26,19:00:00,3382.4,3383.9,3369.1,3369.4,2315,0,1,02:00:00
2020.10.26,19:30:00,3369.2,3381.6,3363.9,3381.1,2177,0,3,02:30:00
2020.10.26,20:00:00,3381.4,3394.1,3378.8,3393.5,2200,0,6,03:00:00
2020.10.26,20:30:00,3393.6,3394.4,3383.9,3388.9,2708,0,6,03:30:00
2020.10.26,21:00:00,3388.9,3393.4,3381.1,3391.1,2927,0,6,04:00:00
2020.10.26,21:30:00,3391.4,3402.6,3380.9,3402.6,3289,0,6,04:30:00
2020.10.26,22:00:00,3402.6,3406.1,3399.9,3402.2,998,0,6,05:00:00
2020.10.26,22:30:00,3402.3,3403.6,3400.0,3402.5,318,0,6,05:30:00
2020.10.27,17:00:00,3395.4,3403.9,3393.4,3394.6,2597,0,6,00:00:00
2020.10.27,17:30:00,3394.6,3406.4,3389.9,3405.6,2096,0,1,00:30:00
2020.10.27,18:00:00,3405.6,3408.4,3400.1,3400.1,1558,0,6,01:00:00
2020.10.27,18:30:00,3400.4,3400.6,3393.4,3398.1,1859,0,6,01:30:00
2020.10.27,19:00:00,3398.1,3403.9,3393.6,3403.4,1695,0,1,02:00:00
2020.10.27,19:30:00,3403.1,3409.1,3402.9,3404.6,1469,0,6,02:30:00
2020.10.27,20:00:00,3404.6,3406.1,3395.4,3399.1,1626,0,6,03:00:00
2020.10.27,20:30:00,3399.1,3400.1,3390.6,3393.9,2008,0,6,03:30:00
2020.10.27,21:00:00,3393.6,3398.4,3387.9,3397.1,2046,0,1,04:00:00
2020.10.27,21:30:00,3396.6,3401.4,3389.9,3390.3,2113,0,6,04:30:00
